id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
960364,Retro Therapy,Comedy-Drama,fr,,13.995,A Private View-Iota Production-.Mille et Une. Films.-Cámara Oscura,2024-05-22,0.0,0.0,0.0,Released,,0.0,0.0,Fantine Harduin-Hélène Vincent-Olivier Gourmet-Émilie Dequenne-Rita Benmannana-Tom Audenaert-Aymeric Fougeron-Loriane Klupsch-Pauline Étienne,,/bdGOnFwrrfa374GJRftkR6510cx.jpg,/cAag4a9At2B9fnAuOtBMMXyA8G.jpg,
846586,Viet and Nam,Drama,vi,In the depths of the underground coal mines where danger awaits and darkness prevails Nam and Viêt both young miners cherish fleeting moments knowing that one of them will soon leave for a new life across the sea.,10.442,Purin Pictures-Epicmedia-E&W Films-An Original Picture-Volos Films Italia-Scarlet Visions-Cinema Inutile-Lagi Limited-Deuxième Ligne Films,2024-05-22,0.0,0.0,129.0,Released,,0.0,0.0,Pham Thanh Hai,,/axtvB6qoORMZQ2qPZdaFcBOM8g3.jpg,,
823219,Flow,Animation-Fantasy-Adventure,xx,The world seems to be coming to an end teeming with the vestiges of a human presence. Cat is a solitary animal but as its home is devastated by a great flood he finds refuge on a boat populated by various species and will have to team up with them despite their differences. In the lonesome boat sailing through mystical overflowed landscapes they navigate the challenges and dangers of adapting to this new world.,9.573,Dream Well Studio-Sacrebleu Productions-Take Five,2024-05-22,0.0,0.0,85.0,Released,,0.0,0.0,,cat-boat,/enRimDhtFfb7hNTQlOjrgK8O8UO.jpg,/b3mdmjYTEL70j7nuXATUAD9qgu4.jpg,
495278,Limonov: The Ballad,History-Drama,fr,A revolutionary militant a thug an underground writer a butler to a millionaire in Manhattan. But also a switchblade-waving poet a lover of beautiful women a warmonger a political agitator and a novelist who wrote of his greatness. Eduard Limonov’s life story is a journey through Russia America and Europe during the second half of the 20th century.,17.749,Wildside-Fremantle España-Chapter 2-Pathé-Hype Studios,2024-05-19,10500000.0,0.0,138.0,Released,,0.0,0.0,Ben Whishaw-Viktoriya Miroshnichenko-Sandrine Bonnaire-Tomas Arana-Masha Mashkova-Louis-Do de Lencquesaing-Corrado Invernizzi-Victor Solé-Ivan Ivashkin,poet-biography-based on true story-novelist-based on real person,/3McbPUItj0dWLp9sJMUA5xLCVYy.jpg,/wuw0mJ2Nc9DHoQqKI7RqZby9PeV.jpg,
961080,Visiting Hours,Drama,fr,The unlikely friendship between two women whose husbands are in prison. A meeting between a courageous young mother and a refined bourgeois woman. What brings them together? The hardships? Loneliness? One will help the other. Or maybe it’s the other way around,10.86,ARP Sélection-Picseyes-Rectangle Productions-ARTE France Cinéma,2024-05-18,0.0,0.0,0.0,Released,,0.0,0.0,Isabelle Huppert-Hafsia Herzi,,,/tCGfmGfACCfVh6Hz6gHpeF8Jmg.jpg,
739547,Thelma the Unicorn,Animation-Fantasy-Family,en,A singing pony who dreams of stardom finds instant fame when she transforms into a sparkly unicorn — but becoming a celebrity is one wild ride.,33.176,Mikros Animation-Scholastic Productions-BuzzFeed Studios,2024-05-17,0.0,0.0,97.0,Released,,0.0,0.0,Brittany Howard-Will Forte-Jemaine Clement-Edi Patterson-Maliaka Mitchell-Ally Dixon-Fred Armisen-Zach Galifianakis-Jon Heder,based on novel or book-pony-unicorn,/8fEJ3B7I0rUiHNEc159u6EAMEax.jpg,/iCILWXdJrHFc9OBIO0VeRjyb8Y3.jpg,
879412,You Can't Run Forever,Thriller,en,A teenage girl suffering from anxiety due to a tragic event from her past finds herself hunted through the woods by a sociopath on a murderous rampage.,23.98,Rubber Tree Productions-Voltage Pictures,2024-05-17,0.0,0.0,102.0,Released,Don't look back.,4.7,17.0,J.K. Simmons-Fernanda Urrejola-Allen Leech-Isabelle Anaya-Nathan Vincenti-Graham Patrick Martin-Andres Velez-Kevin G. Quinn-Olivia Simmons-Michael Spears-Alet Taylor-Randy Gonzalez-Mikaela Poon-Beau Linnell-Spencer Kramber-June Clemons-Max Garfin-Andy Taylor-Matt Flanders-Shannon Hemmings-Parker Fenady,,/mkQEa3W4UbkAaL8kwv7pj7AiM0u.jpg,/xgotqsHt0x23gs6pC6wM0IGQjYR.jpg,964269-964851-1049574-335788-843847-744857-361743-438631-634649-310131-872585-569094-884605-475557-458723-493922-157336-374720-791373-346698
824117,Strangers When We Meet,Crime-Drama,zh,After serving 30 years in prison Lao Qin starts a new life with 1.5 million compensation from the government for demolition and relocation. He just wants to marry a wife and have children to live in peace but his life is completely changed with the intrusion of the eccentric 24-year-old girl Chang Juan.,4.836,China Film Group Corporation-Tao Piao Piao-Orange Trust Media,2024-05-17,0.0,0.0,0.0,Released,,0.0,0.0,Fan Wei-Zhou Dongyu-Song Jia-Hai Mao-Fan Tiantian-Deng Fei-Haoyu Yang,,/eJLHnDaa8DwX6ClzIYz8aOswnCq.jpg,/t3gGqUBva7GKFdud93zNZLl8dYo.jpg,
878607,An Unfinished Film,Drama,zh,January 2020. A film crew reunites near Wuhan to resume the shooting of a film halted ten years earlier only to share the unexpected challenges as cities are placed under lockdown.,9.756,Essential Filmproduktion-YingFilms,2024-05-16,0.0,0.0,106.0,Released,,0.0,0.0,Qin Hao-Liang Ming-Mao Xiaorui-Qi Xi-Huang Xuan-Zhang Songwen,,/AemrzN9RGttkWPossfE7RI0a2j9.jpg,/gAVt41nTbna5aNHQqfcyOqSTg9X.jpg,
938606,Mato ou Morro,Drama,pt,,8.263,A2 Filmes,2024-05-16,0.0,0.0,0.0,Released,,0.0,0.0,Raphael Logam-Sacha Bali-Rafael Beltrán-Brendha Haddad-Alejandra Grossi-Karla Bonfá,,/wu98iKDXKhAfC8Bc6pLZEDRf9c.jpg,,
898271,"Something New, Something Old, Something Borrowed",Drama,es,A working-class family in Buenos Aires runs an underground sports betting operation which becomes matriarchal after the father's death.,8.121,36 Caballos,2024-05-16,0.0,0.0,100.0,Released,,0.0,0.0,,,,,
834562,Poolman,Mystery-Comedy,en,Darren Barrenman an unwavering optimist and native Angeleno spends his days looking after the pool of the Tahitian Tiki apartment block and fighting to make his hometown a better place to live.,25.353,AGC Studios-Barry Linen Motion Pictures-Brickell & Broadbridge International-CatchLight Studios-Shiny Penny-Wicious Pictures,2024-05-09,10000000.0,158933.0,100.0,Released,Los Angeles has a new hero.,4.8,18.0,Chris Pine-Annette Bening-Danny DeVito-DeWanda Wise-Jennifer Jason Leigh-Stephen Tobolowsky-Clancy Brown-John Ortiz-Ray Wise-Juliet Mills-Aflamu Johnson-Armie Hicks Jr.-Hollis W. Chambers-Christopher Chen-Laurent Schwaar-Michael Dunn-Robert Pine-Lakshmi Singh-Will Greenberg-Drew Droege-Jackie Beat-Sam Pancake-Amanda Walsh-Mauricio Andara-Jesse Schelle-Robert Baker-Fred Specktor-Evan Shafran,swimming pool-los angeles california-apartment building-city council,/a53JBiCtuTqQckOlFS6NbgBNleh.jpg,/81mBCIvDLNzIxTNWg1nG1OXufJe.jpg,1062532-269579-78041-1035583-740966-11820-653346-746036-1094844-392536-19545-1163258-823482-15999-533592-615774-48301-14749-36897
675273,A Childhood History Plan,Comedy-Family-Romance,en,Three women are forced to spend Christmas together along with their children and grandchildren after the man they were all once married to drops dead in a New York City department store.,16.702,New Republic Pictures,2024-05-09,0.0,0.0,0.0,Released,,0.0,0.0,Diane Keaton-Goldie Hawn-Bette Midler,new york city-family relationships-female protagonist,/cZzPaqx39eNYoJoBmaFxjILbQGu.jpg,,
893570,Aaro,,ml,,12.946,V3 Productions (IN),2024-05-09,0.0,0.0,0.0,Released,,0.0,0.0,Joju George-Kichu Tellus-Anumol-Sudheer Karamana-Jayaraj Warrier-Kalabhavan Navas-Sunil Sukhada-Shivaji Guruvayoor,,,,
675009,Firma Aquí,Drama-Science Fiction-Comedy-Romance,es,In this world he already realized that love forever is impossible. That's why there is a company that finds the perfect love every four years.  After spending a few days on break Fran meets Roque who immediately begins to win her heart despite not understanding each other at first. But as time progresses they learn to know each other and Fran experiences a sensation that she had never felt before.  Would it be tragic if they decide to stay together for more than 4 years?,6.939,Alebrije Producciones-Monstro Films-Pasajero,2024-05-09,0.0,0.0,103.0,Released,,7.333,3.0,Regina Blandón-Leonardo Ortizgris-Patricia Bernal-Harold Torres-Marcela Guirado-Tamara Vallarta-Coty Camacho-Adriana Parra-Mariané Cartas,,/ywOfMinoCujghleZEd7sEAe4Og9.jpg,/dEVrGUhTnvk5FMH4SAucEzTSblj.jpg,639720-653346-281957-76600-569094-293660-492188-140607-872585-545611-593643-8337-496243-475557-19995-976573-929590-951491-447365
653346,Kingdom of the Planet of the Apes,Science Fiction-Adventure-Action,en,Several generations in the future following Caesar's reign apes are now the dominant species and live harmoniously while humans have been reduced to living in the shadows. As a new tyrannical ape leader builds his empire one young ape undertakes a harrowing journey that will cause him to question all that he has known about the past and to make choices that will define a future for apes and humans alike.,2419.072,20th Century Studios-Oddball Entertainment-Jason T. Reed Productions,2024-05-08,160000000.0,391407919.0,145.0,Released,No one can stop the reign.,6.868,1283.0,Owen Teague-Freya Allan-Kevin Durand-Peter Macon-William H. Macy-Eka Darville-Travis Jeffery-Lydia Peckham-Neil Sandilands-Ras-Samuel Welda'abzgi-Sara Wiseman-Kaden Hartcher-Andy McPhee-Nina Gallas-Samuel Falé-Dichen Lachman-Virginie Laverdure-Markus Hamilton-Benjamin Scott-Nirish Bhat Surambadka-Frances Berry-Peter Hayes-Sheree da Costa-Souleymane Diasse-Olga Miller-Dmitriy Miller-Anastasia Miller-Michael Spudic-Karin Konoval,empire-kingdom-gorilla-dystopia-eagle-sequel-anthropomorphism-distant future-ape-orangutan-evolution-chimpanzee-primate-sign languages-journey-cgi-live action hybrid-clan-post-apocalyptic-evil tyrant,/gKkl37BQuKTanygYQG1pyYgLVgf.jpg,/fqv8v6AycXKsivp1T5yKtLbGXce.jpg,573435-929590-823464-786892-1001311-1022789-746036-1111873-940721-719221-614933-967847-860867-1219685-998846-1152014-1093995-1147400-974635-639720
639720,IF,Comedy-Fantasy-Family,en,A young girl who goes through a difficult experience begins to see everyone's imaginary friends who have been left behind as their real-life friends have grown up.,1311.852,Paramount Pictures-Sunday Night-Maximum Effort,2024-05-08,110000000.0,176438104.0,104.0,Released,A story you have to believe to see.,7.5,285.0,Cailey Fleming-Ryan Reynolds-John Krasinski-Fiona Shaw-Steve Carell-Phoebe Waller-Bridge-Louis Gossett Jr.-Alan Kim-Liza Colón-Zayas-Bobby Moynihan-Catharine Daddario-Audrey Hoffman-Laquet Sharnell Pringle-Ed Herbstman-Barbara Andres-Alexander Rivero-Shauna Pinkett-Sa'Raya Paris Johnson-Marta Siteiya Moipei-David Weissmann-Awkwafina-Emily Blunt-George Clooney-Bradley Cooper-Matt Damon-Bill Hader-Richard Jenkins-Keegan-Michael Key-Blake Lively-Sebastian Maniscalco-Christopher Meloni-Matthew Rhys-Sam Rockwell-Maya Rudolph-Amy Schumer-Allyson Seeger-Jon Stewart,friendship-imaginary friend-angry-imaginary-live action and animation-imagination,/xbKFv4KF3sVYuWKllLlwWDmuZP7.jpg,/nxxCPRGTzxUH8SFMrIsvMmdxHti.jpg,1057006-1284004-1269459-257237-1188853-1076942-1044298-1052886-967183-748783-950253-187028-1148027-786892-18041-6498-1012201-653346-1056380
788323,"Adam Jensen: The Life, The Loss & The Grind",Documentary,en,Take a journey through the eyes of 25-year-old aspiring professional skateboarder Adam Jensen to see how skateboarding is the perfect tool in overcoming life’s most difficult obstacles. Those closest to Adam will make their comments about his life and potential to achieve notoriety in his professional career through his trials and triumphs.,8.81,Into The Iris Media,2024-05-08,0.0,0.0,10.0,Released,Take Life One Bail At A Time,0.0,0.0,Adam Jensen-Melanie Jensen-Thomas ‘Tommy’ G. Brown-Johnny Deitz-David LaSure-Cameron Kelly-Nick Persico-Vicky Landers-William Deane-K. A. Thomas-Jonah Asadorian,skateboarding-biography-skateboarder-woman director-life story-sports psychology-skateboard  video,,,
858017,I Saw the TV Glow,Drama-Horror,en,Teenager Owen is just trying to make it through life in the suburbs when his classmate introduces him to a mysterious late-night TV show — a vision of a supernatural world beneath their own. In the pale glow of the television Owen’s view of reality begins to crack.,508.27,A24-Fruit Tree-Smudge Films-Hypnic Jerk-Access Entertainment,2024-05-03,10000000.0,4184000.0,100.0,Released,Look a little closer.,6.007,76.0,Justice Smith-Brigette Lundy-Paine-Ian Foreman-Helena Howard-Lindsey Jordan-Danielle Deadwyler-Fred Durst-Conner O'Malley-Emma Portner-Madaline Riley-Amber Benson-Albert Birney-Michael C. Maronna-Danny Tamberelli-Timothy Allan-Tyler Dean Flores-Elizabeth Scopel-Marlyn Bandiero-Haley Dahl-Raina Block-Bailey Wollowitz-Lily Rothman-Phoebe Bridgers-Kris Esfandiari-Wilson Flores-Thommy Northcut-Julie Lodhy-Michael Twaine-Evangeline Johns-Elaine Apruzzese-Cynthia Clancy-Will Fitz-Ben Heineman-Julissa Piatt-Michelle Santiago,high school-friendship-loss of sense of reality-sexuality-identity-obsession-surrealism-asthma-sleepover-nostalgia-suburbia-coming of age-loneliness-arcade-vhs-tv show in film-guilt-lgbt-lgbt teen-planetarium-running away-gender dysphoria-existentialism-1990s-subconscious-2000s-2010s-movie theater-independent film-body horror-teenager-liminal space-nonbinary director-depressing-gay,/hS4GYkYpN1rfl4GIxyc02sCyfAj.jpg,/sNBnCmF1ueoERa4uW5kh929KkRO.jpg,1001006-145762-1135176-358904-1160340-505319-1094596-45967-646265-944952-963765-786892-937746-399019-798286-976893-941-940721-913991-872585
893591,Nadikar,Comedy-Drama,ml,Follows the life of superstar David Padikkal. David is a good actor but there comes a point in his life when he is forced to look inward to locate his real character.,14.137,Mythri Movie Makers,2024-05-03,0.0,0.0,0.0,Released,,0.0,0.0,Tovino Thomas-Soubin Shahir-Bhavana-Dhyan Sreenivasan-Anoop Menon-Lal-Balu Varghese-Ganapathi S Poduval-Indrans-Madhupal-Althaf Salim-Sanju Sivaram-Abhiram Poduval-Khalid Rahman-Devika Gopal Nair-Manohari Joy-Maala Parvathi-Veena Nandakumar-Suresh Krishna-Shaun Xavier-Bipin Chandran-Aju Varghese-Shine Tom Chacko-Sumesh Moor-Abu Salim-Ranjith-Manikuttan-Divya Pillai-Chandu Salimkumar-Aishwarya Suresh-Abhiram Radhakrishnan-Sushin Shyam,,/leQKUOVLhw72FW859il6YLHWtgn.jpg,/eHbVF8yBkOZn6PhmIboSzpQyMTZ.jpg,
852885,The invention of species,Drama,es,Carla arrives in the Galapagos with her father an expert biologist in turtle conservation. As he talks about raising endangered species she faces the risks of her own species. Like the iguanas which to survive mutated into sea creatures Carla will transform into an Island and learn to cling to the stone dive and wait.,12.48,Corporación Ecuador para Largo,2024-05-03,0.0,0.0,100.0,Released,,0.0,0.0,Ana María Carrión-Francisco Aguirre-Jean Carlo Cabrera-Gabriel Saltos-Santiago Villacís-Jeff Frazier-Lea Villagómez,island-coming of age-galapagos islands,/3lp47Kh7JaPfCf36smhcC0AjPFs.jpg,,
844185,Unfrosted,Comedy,en,In a time when milk and cereal ruled breakfast a fierce corporate battle begins over a revolutionary new pastry.,130.939,Columbus 81 Productions-Skyview Entertainment-Good One Productions,2024-05-02,0.0,0.0,97.0,Released,A Pop-Tart will rise.,5.458,36.0,Jerry Seinfeld-Melissa McCarthy-Jim Gaffigan-Hugh Grant-Amy Schumer-Max Greenfield-Isaac Bae-Chris Rickett-Rachael Harris-Kue Lawrence-Catherine Last-Christian Slater-Nelson Franklin-Sarah Cooper-Kyle Mooney-Mikey Day-Drew Tarver-Patrick Warburton-Ken Narasaki-Andy Daly-Cedric the Entertainer-Bailey Sheetz-Eleanor Sweeney-Earthquake-Kyle Dunnigan-John Forest-Sebastian Maniscalco-Beck Bennett-Gregory Burke-Thomas Silcott-Morgan West-Shane Carpenter-Adrian Martinez-Jack McBrayer-Thomas Lennon-Bobby Moynihan-James Marsden-Sasheer Zamata-Will Allan-Aparna Nancherla-Michael Joseph Pierce-Felix Solis-Tony Hale-Spike Feresten-Maria Bakalova-Dean Norris-Peter Dinklage-Jack Murillo-Bill Burr-Nicole Peters-Lauren Peters-George Wallace-Ronny Chieng-Sarah Burns-Jeff Lewis-Cedric Yarbrough-Alex Edelman-Ali Wentworth-Jaxy Boyd-Jon Hamm-John Slattery-Fred Armisen-Winter Bassett-Bill J. Stevens-Jessica Seinfeld-Darrell Hammond-Dan Levy-Mark Kwak-Susan Elle-Tad Griffith,,/7bMO1avAidIzHhSQNLt6hLv8gZX.jpg,/pyCS2FWvTOTsLq4qCOsdsQY7hbZ.jpg,128450-82717-173727-347200-1098152-288446-1083189-51170-892837-434618-1042406-381693-45287-40696-670525-954295-681850-281979-750271-13706
939020,Narayan Pustika,Mystery-Fantasy-Science Fiction,en,The story of this film is a battle between the gods and demons of another world and the trilogy between the gods of the earth and the demons and humans.,16.05,Pooja Entertainment-X Filme Creative Pool,2024-05-02,23914.0,67565.0,213.0,Released,Discuss The Victory Of Demons Over God's,0.0,0.0,Mehesh Tekam-Nivedan Haji-Devendra Rajpoot-Hari Meriwala,gods,/28RdPSLHK6tTkbx9gFKJonrlC6t.jpg,,
952022,Férias Trocadas,Comedy,pt,José Eduardo known as Zé owns a small football school and wins a trip with his wife and blogger daughter to Cartagena in a raffle. José Eduardo known as Edu is a successful businessman who is going on vacation with his wife and son. The confusion begins when by mistake Zé stays at Edu's luxury hotel which in turn ends up at Zé's simple inn. This exchange provides experiences that the two families were not used to but which ends up uniting them even more.,11.183,Paris Entretenimento-Paris Filmes-Claro-Agência Nacional do Cinema - ANCINE,2024-05-02,0.0,0.0,0.0,Released,,6.571,7.0,Edmilson Filho-Carol Castro-Aline Campos-Klara Castanho-Matheus Costa-Flávia Garrafa-Gustavo Mendes-Raphael Viana-Luciana Paes-Fernanda Moro-Diego de Lima-Gabriel Marinho-Cristina Polentino-Erick Crizón,,/8znpzvzcPSRJnpuJ1eB8BV0SX13.jpg,/uKOwNfP3YDUMake5Gub6xb42gwn.jpg,843527-872585-792307-475557-438631-466420-693134-27205-786892-580489-577922-299536-397567-68724-550-545611-146233-631843-508442-19995
888854,"Miranda, de viernes a lunes",Comedy-Drama-Music,es,,1.646,Todo Cine-Habitación 1520 Producciones,2024-05-02,0.0,0.0,0.0,Released,,0.0,0.0,Inés Estévez-Elvira Onetto-Ricardo Merkin-Laura Grandinetti-Luciana Grasso-Diego De Paula-Ailén Detano-Matías de Luca Benante-Esteban Menis-Mora Arenillas-Julia Garriz-María Figueras-Stephanie Petresky-Luciana Dulitzky-Karina Bazan Carpintero-Chang Sung Kim,,/goKl143wMUR0mfTtdGL0ClHgSo4.jpg,/ojO2oDQXd82f2ROuNXFyohmHtv2.jpg,
719221,Tarot,Horror-Thriller,en,When a group of friends recklessly violates the sacred rule of Tarot readings they unknowingly unleash an unspeakable evil trapped within the cursed cards. One by one they come face to face with fate and end up in a race against death.,360.618,Screen Gems-Alloy Entertainment-Ground Control Entertainment-Capstone Pictures,2024-05-01,8250000.0,20215419.0,92.0,Released,Your fate is in the cards.,4.8,32.0,Harriet Slater-Adain Bradley-Avantika-Jacob Batalon-Alana Boden-Humberly Gonzalez-Wolfgang Novogratz-Larsen Thompson-Olwen Fouéré-Sunčica Milanović-Alan Wells-Joss Carter-James Swanton-Staša Nikolić-Anna Halberg,tarot cards-slasher-group of friends-tarot-supernatural horror,/gAEUXC37vl1SnM7PXsHTF23I2vq.jpg,/otfoeC96neoOdA4HqsX06OWuzE9.jpg,1117321-1019939-400309-1008042-634649-475557-299534-181808-438631-568124-324786-76600-392044-324552-512200-118340-22538-19995-381288-502356
881544,Formed Police Unit,Drama-Action,zh,The film focuses on the Chinese peacekeeping police performing overseas missions. They wear blue helmets and are fully armed marching trough danger just to maintain the security and peace of the world. How will the members of the peacekeeping deal with new and severe challenges?,15.29,,2024-05-01,0.0,0.0,101.0,Released,,0.0,0.0,Wang Yibo-Johnny Huang-Zhong Chuxi-Jason Koo-Zhao Huawei-Yin Xiaotian-Fredrik Yderström-Thomas Fiquet,,/45cnBgMz847ExuxFJrzHMEvOrN5.jpg,/leP48xKwiuKAsfasT3OMXaSLSqZ.jpg,
822119,Captain America: New World Order,Action-Adventure,en,A sequel to Marvel Studios' The Falcon and the Winter Soldier and follows Sam Wilson as the new Captain America.,14.011,Marvel Studios-Kevin Feige Productions,2024-05-01,0.0,0.0,0.0,Planned,,0.0,0.0,Anthony Mackie-Tim Blake Nelson-Shira Haas-Danny Ramirez-Carl Lumbly-Harrison Ford-Xosha Roquemore,hero-superhero-superhero team-marvel cinematic universe (mcu),/3DgdfIoJsGnEvSSvUs5hOAYbZlL.jpg,/qYvpc3qLb0LpGOBS7JOq5RxYt0x.jpg,
799258,The Swarm,Action-War-Thriller-Drama,ar,Based on actual events and the efforts of the Egyptian National Security Authorities against terrorist organizations through the incident of the massacre of 21 Egyptians in Libya and the army’s expanding operations in order to confront these terrorist groups.,12.481,Synergy,2024-05-01,0.0,0.0,0.0,Released,Air Force saga,0.0,0.0,Ahmed El Sakka-Sherif Mounir-Ahmed Hatem-Karim Fahmy-Asser Yassin-Mahmoud Abdel Moghny-Amr Abdel Gelil-Kosai Khauli-Mostafa Fahmy-Diab-Mohamed Mamdouh-Islam Jamal-Mohamed Faraag-Saba Mubarak-Ahmed Salah Hosny-Nelly Karim-Ahmed Fahmy,,/bHsXjvIehwPpEwUhxlMFdvWyZVf.jpg,/sCfh80x48YixEiWHwOYCnBJTSbl.jpg,
874527,The Click Trap,,es,,11.605,,2024-05-01,0.0,0.0,0.0,Released,,0.0,0.0,,,,,
748783,The Garfield Movie,Animation-Comedy-Family-Adventure-Action,en,Garfield the world-famous Monday-hating lasagna-loving indoor cat is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious high-stakes heist.,813.181,Alcon Entertainment-DNEG-Wayfarer Studios-One Cool Group-Stage 6 Films-Andrews McMeel Entertainment-John Cohen Productions,2024-04-30,60000000.0,221871392.0,101.0,Released,Indoor cat. Outdoor adventure.,7.179,815.0,Chris Pratt-Samuel L. Jackson-Hannah Waddingham-Ving Rhames-Nicholas Hoult-Cecily Strong-Harvey Guillén-Brett Goldstein-Bowen Yang-Snoop Dogg-Janelle James-Angus Cloud-Jeff Foxworthy-Eugenia Caruso-Luke Cinque-White-Dev Joshi-Chana Keefer-Mark Keefer-Edward Montgomery-Mark Dindal-Cameron Bernard Jones-Darren Foreman-Timothy Quinlan-Matt Rippy-Alicia Grace Turrell-Eric Loren-Melli Bond-Lynsey Murrell-Amelia Sciandra-Jennifer Woodward-Hannah Felix,friendship-cat-villain-based on comic-lasagne-computer animation-based on cartoon-food-dog-female villain-aftercreditsstinger-father son relationship-adaptation-adoring-joyful,/xYduFGuch9OwbCOEUiamml18ZoB.jpg,/1wP1phHo2CROOqzv7Azs0MT5esU.jpg,1093995-974262-653346-639720-1197406-1207898-1082063-519182-1048241-1079485-882059-786892-739547-1209290-718821-1022789-740441-560016-758679-573435
423968,The Ark and the Aardvark,Family-Animation,en,An aardvark named Gilbert lands the job of shepherding all the animals onto Noah's Ark.,7.058,Unified Pictures,2024-04-30,35000000.0,0.0,118.0,In Production,,0.0,0.0,Miles Teller-Jenny Slate-Aubrey Plaza-Stephen Merchant-Craig Robinson-Rob Riggle,noah's ark,/ur5DYpWrfhgirnSXi82SLg1qHOq.jpg,/74UTa5XraQGeu6zZqVrHu1yUxGl.jpg,
574451,Turtles All the Way Down,Drama-Romance,en,Aza confronts her potential for love happiness friendship and hope while navigating an endless barrage of invasive obsessive thoughts.,19.058,Temple Hill Entertainment-New Line Cinema,2024-04-27,0.0,0.0,0.0,Released,You are not your thoughts.,0.0,0.0,Isabela Merced-Cree Cicchino-Felix Mallard-Judy Reyes-J. Smith-Cameron-Poorna Jagannathan-Maliq Johnson-Jenny McManus-Hannah Marks-Cory Hardin-Kevin Crowley-Tim Gooch-Miles Ekhardt-Gabriel A. Byrne-Jason Kientz-Chuck Thompson-John Green,based on novel or book-ocd,/tDKlFXWCvIkP2Xl2nMdI49kzwZx.jpg,/dWnRIt9a1cnrb0C0GesMQy4M3VP.jpg,
854934,Mabel,,en,Mabel centers on Callie whose only friends are the plants and trees that surround her home. When her dad’s job moves the family to a sterile subdivision she is utterly isolated—except for her best friend a potted plant named Mabel. To Callie Mabel is a peer a fellow being maybe overlooked or unseen but still very much alive.,18.792,AgX-Wavelength,2024-04-27,0.0,0.0,84.0,Released,,0.0,0.0,Christine Ko-Judy Greer-Quincy Dunn-Baker-Lexi Perkel,,,,
850888,Sayen: La Cazadora,Action-Thriller,es,A woman on the run from the law joins an underground resistance group to expose a corrupt multinational organisation that threatens to destroy Chile’s ecosystem.,11.056,Fabula,2024-04-26,0.0,0.0,88.0,Released,,0.0,0.0,Eva De Dominici-Aarón Díaz-Alfredo Castro-Rallén Montenegro-Eyal Meyer-Amalia Kassai-Dindi Jane-Steevens Benjamin-Camilo Arancibia,,,,
914215,Humane,Horror-Science Fiction-Thriller,en,In the wake of an environmental collapse that has forced humanity to shed 20% of its population a family dinner erupts into chaos when a father's plan to enlist in the government's new euthanasia program goes horribly awry.,6.639,Victory Man-Elevation Pictures-Prospero Pictures-Téléfilm Canada-Ontario Creates,2024-04-26,0.0,0.0,93.0,Released,Dying makes all the difference in the world.,0.0,0.0,Jay Baruchel-Emily Hampshire-Peter Gallagher-Enrico Colantoni-Sebastian Chacon-Alanna Bale-Sirena Gulamgaus-Uni Park-Martin Roach,dystopian,/64s8HNG4BfQyD1pB486X2mlTPxG.jpg,/8PyV1YsO0ZPHZug9aEe363UUwed.jpg,
746036,The Fall Guy,Action-Comedy,en,Fresh off an almost career-ending accident stuntman Colt Seavers has to track down a missing movie star solve a conspiracy and try to win back the love of his life while still doing his day job.,512.661,87North Productions-Entertainment 360-Universal Pictures,2024-04-24,125000000.0,177843881.0,126.0,Released,Fall hard.,7.227,1606.0,Ryan Gosling-Emily Blunt-Aaron Taylor-Johnson-Hannah Waddingham-Teresa Palmer-Stephanie Hsu-Winston Duke-Ben Knight-Matuse Paz-Adam Dunn-Zara Michales-Ioane Sa'ula-Gregory J. Fryer-Madeleine Wilson-Kalkidan China-Angela Nica Sullen-Di Smith-Megan O'Connell-Jack Doherty-Tony Lynch-Georgia Nottage-David Collins-Semu Filipo-Andrew Owen-Dan Reardon-Marky Lee Campbell-Chris Matheson-Nathan Langworthy-Tim Franklin-Scott Johnson-Beth Champion-Emily Havea-Lawrence Ola-Cassandra Sorrell-Ben Gerrard-Diego Retamales-Simon McLachlan-Alex Lee-Andrew Ryan-Lee Majors-Heather Thomas-Jason Momoa-Daniel Nelson-Charlotte Wood-Madeleine Jones-Theodore Avery-Nova Onas-Nathan Bates-Shakriya Tarinyawat-Luisa Mariano-Tahlia Crinis-Martin Cohen-Georgia Willett-Yoji Tatsuta,stuntman-missing person-duringcreditsstinger-movie industry-action comedy-based on tv series-factual-amused-joyful,/tSz1qsmSJon0rqjHBxXZmrotuse.jpg,/H5HjE7Xb9N09rbWn1zBfxgI8uz.jpg,929590-937287-882059-653346-639720-786892-614933-974635-1111873-799583-719221-1152014-1047020-437342-998846-940721-693134-843527-618588-938614
